filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Class
A ,0.3033171,0.259579867,652.1549324,817.7312892,1130.643163,0.038616169,-227.2954254,201.2417145,-30.68673897,15.84157658,0.346850246,-1.910073876,7.769129276,-8.691652298,-5.988647938,-12.90326786,-36.4836235,-19.74260712,-0.165529758,-3.621607065,-8.224658012,-16.37435532,-16.46692085,-3.106342077,-11.89524746,-19.38469887,A#
A ,0.314042389,0.261235625,652.7840201,815.405499,1134.876471,0.038948744,-226.2722473,201.4028473,-31.74727631,16.84110069,0.245556027,-2.234799385,8.356109619,-8.557390213,-5.993065834,-12.86350536,-35.79447556,-19.04653168,-1.090497732,-3.849968433,-7.729622841,-16.92550278,-16.93250275,-3.468885183,-11.14701462,-18.99606133,A#
A ,0.318293691,0.265473068,654.7099301,815.1326456,1140.984767,0.038931359,-224.3718109,201.0484772,-32.73192596,17.47089386,-0.175869256,-1.714210391,8.291387558,-8.729469299,-5.596850395,-12.85005093,-35.13223267,-19.11247444,-1.750785947,-4.292531013,-7.630983353,-17.52350616,-17.08017159,-3.871195078,-10.9478159,-18.60517311,A#
A ,0.316837847,0.265780389,652.9329159,813.4735689,1136.584794,0.038989938,-224.6681519,201.4211731,-32.39937592,17.51537132,0.171379194,-1.971562505,8.506586075,-8.767521858,-5.42504406,-12.754035,-35.35036087,-19.09936333,-1.59095943,-4.116890907,-7.664328575,-17.48907852,-16.92795563,-3.791744947,-11.05203629,-18.64472389,A#
A ,0.322442859,0.267810792,652.0317027,809.7878344,1138.009785,0.038972553,-224.153656,202.2069702,-32.74588394,18.12088013,0.533171654,-2.361570597,9.043821335,-8.686150551,-4.973890781,-12.20417595,-35.11170959,-18.60868645,-1.633564234,-4.249597549,-7.357361317,-17.60512543,-17.06636047,-3.876330376,-10.50317001,-18.35608864,A#
A ,0.312455267,0.263391912,647.5080271,810.59424,1128.243178,0.038793416,-226.8020325,202.4019775,-31.05241013,16.61406708,0.888718188,-2.089034319,9.254073143,-8.828629494,-5.978778839,-12.56593609,-35.73789597,-18.93864822,-0.795886457,-3.465308666,-7.265255451,-16.68455124,-16.31322479,-3.354213953,-11.16952705,-19.14900589,A#
A ,0.3201859,0.267206043,651.9356589,809.2960984,1137.759787,0.039068547,-225.194519,201.9980469,-33.02684021,17.2230854,0.433028191,-2.455073833,8.690511703,-9.422335625,-5.539724827,-12.52699947,-35.55156708,-19.00862312,-1.794974923,-4.25673914,-7.426868916,-17.81570244,-17.50600243,-4.242908001,-10.93687248,-18.42730331,A#
A ,0.28739512,0.200099677,904.528745,1059.622974,1671.898224,0.043354235,-198.2295532,163.6383209,-53.42469406,20.09579277,-2.857269287,1.761853695,-11.83750916,6.795955181,-19.39577103,-7.662041187,-21.56496811,-12.41886711,19.19384384,-6.124066353,-9.347923279,-22.01281548,-16.76902962,-7.943374634,-19.99040031,-27.17935181,B
A ,0.202473894,0.170644373,814.880812,1042.991812,1311.808734,0.03109694,-217.6288757,171.6300201,-33.96556854,19.59537315,-10.25216007,3.987884045,-10.82243061,-2.133997679,-15.98972034,-10.47465134,-24.48460388,-14.88962841,8.182403564,-9.620587349,-7.803983212,-11.21946716,-10.15834618,-6.164106369,-20.99778938,-19.83011436,B
A ,0.202708527,0.170450211,815.0531828,1033.567388,1321.442009,0.032189148,-218.1991272,171.7878723,-35.11008072,19.23206902,-10.30043507,2.740745544,-10.83255386,-2.367867708,-16.54386711,-10.45903015,-24.27011871,-15.44305992,7.398217678,-10.29442883,-7.588403225,-11.2527914,-10.83198166,-5.686457634,-21.04604721,-20.32299423,B
A ,0.197122768,0.164223477,809.1240926,1034.621787,1305.708771,0.030555371,-222.3823547,171.7871704,-33.32396317,20.599823,-11.33243656,2.114290237,-9.052566528,-3.895211458,-16.18577766,-9.585632324,-24.57758904,-15.51231861,5.491162777,-9.403540611,-7.051940918,-10.6488657,-9.300239563,-5.705613613,-21.27698708,-19.04362488,B
A ,0.205046579,0.171901613,822.3027434,1038.788394,1321.100345,0.03312565,-214.8371887,171.3645172,-35.78522873,18.86171722,-11.36233521,4.121040344,-11.64955044,-1.964689136,-15.92600822,-10.28822803,-24.88644791,-15.14706612,9.261106491,-10.30809784,-8.45135498,-10.93150043,-11.00039005,-6.506196499,-21.23442268,-19.67242813,B
A ,0.214270487,0.174581066,837.035674,1042.093639,1367.583397,0.034552323,-210.3843384,170.7593384,-39.31824493,19.15655899,-9.840244293,3.673407793,-12.38148308,-0.528144777,-16.45967293,-11.17292118,-24.88959694,-13.92510414,11.24948502,-10.88763046,-8.634747505,-11.92413235,-12.32424545,-6.33851862,-21.35651779,-19.91489601,B
A ,0.208031714,0.170063704,830.6543058,1042.33185,1343.133545,0.033619978,-213.7852631,170.6689301,-37.61750031,19.73431206,-10.80980206,2.844115496,-11.07466602,-1.842022538,-16.365345,-10.77559471,-24.80349922,-14.62708759,8.905301094,-10.10007477,-7.957561016,-11.55222321,-11.09032631,-6.397443771,-21.66410828,-19.20454597,B
A ,0.210902378,0.172013313,834.9381712,1043.344141,1351.908492,0.034381122,-211.3407745,171.2563782,-37.4629631,19.8217659,-10.2140255,4.443796158,-11.47248363,-0.93923074,-15.83737373,-10.35732079,-24.65880203,-14.07147694,11.24501419,-10.27507591,-8.582608223,-11.27129269,-11.87064075,-6.558475971,-21.11371613,-19.73855019,B
A ,0.207883224,0.169689313,827.635465,1040.441621,1333.350271,0.033991858,-213.1343842,172.3979034,-35.31169891,20.8320713,-9.808425903,5.249993324,-10.155056,-1.173351169,-14.99029827,-9.209223747,-24.36902237,-13.83668995,10.88111496,-9.263673782,-7.929145336,-10.83131027,-10.31501961,-6.375328064,-21.46556091,-18.17483902,B
A ,0.214513004,0.174524382,837.4042423,1041.170782,1364.558415,0.035104474,-208.6762085,172.0906982,-38.072258,20.5905056,-8.682497978,5.080123425,-11.39689064,0.311180413,-15.36039352,-9.984314919,-24.24002266,-12.86898041,12.65351105,-9.991229057,-8.161309242,-10.94028473,-12.05808163,-5.898649216,-20.2988987,-19.53604126,B
A ,0.198273078,0.161366701,816.4478699,1038.090444,1310.525409,0.031387943,-221.3340759,171.5341034,-34.00430679,21.70043755,-11.07758999,1.940825224,-8.472376823,-3.814287663,-16.43568039,-9.250617981,-24.64947128,-14.79048347,5.80280304,-8.773213387,-6.468488693,-11.11702728,-9.01529789,-5.844126225,-21.41003799,-18.07648659,B
A ,0.27957803,0.206127986,895.5449832,1056.481167,1657.331645,0.041601789,-189.711319,166.4351959,-52.78593445,20.99450684,-2.538573027,1.348228931,-12.09035778,6.625805855,-19.49148369,-7.8421278,-22.36267662,-12.6057291,19.15795135,-6.345027447,-8.819786072,-21.92773819,-15.65661907,-7.901628494,-19.61951447,-27.12965012,B
A ,0.197165713,0.16055496,817.3158208,1044.325092,1314.15872,0.031071997,-223.3676453,170.5274353,-33.25592422,21.17283249,-11.15215206,1.509193897,-8.471859932,-4.858634949,-16.78692055,-8.834433556,-25.1354332,-15.23515034,5.807608604,-10.11977673,-6.776297092,-10.92419529,-9.399303436,-6.163524151,-21.64273453,-18.06227875,B
A ,0.20311819,0.168144107,822.6536967,1037.944253,1319.450355,0.03281575,-217.1346741,170.9199371,-35.76262665,19.66050911,-11.46273327,3.405186892,-10.4317112,-3.157338381,-16.57001495,-10.0864563,-25.14084816,-15.14140224,8.160737991,-10.13394451,-8.163938522,-11.09800816,-10.73129368,-6.778799534,-21.59633827,-19.12974167,B
A ,0.20041284,0.162888423,824.0573817,1045.770728,1329.316962,0.031802529,-220.3163757,170.3428802,-35.30212784,21.22696495,-11.05708313,1.084872365,-8.856362343,-3.741720676,-16.87366676,-9.465675354,-25.01861191,-14.95372486,6.038184166,-10.59571075,-6.578194618,-11.08491898,-9.984004021,-5.669703007,-21.39429283,-19.16029739,B
A ,0.200715438,0.138330534,823.2956645,1035.471649,1343.818217,0.03385069,-266.2458801,155.565918,-31.06004524,15.52017403,-10.11608219,3.306997538,-10.62541485,-2.657464504,-14.57944298,-9.79308033,-23.548666,-14.39408302,8.60521698,-9.578970909,-8.732034683,-10.53661251,-9.990146637,-7.306153297,-19.98364067,-17.848032,B
A ,0.27463904,0.207734659,887.4330353,1047.949789,1650.41502,0.04116604,-191.1087799,167.876236,-52.49137878,19.61525536,-1.62011373,0.807287276,-13.96674538,7.686209202,-20.0560112,-8.917742729,-22.83793068,-13.12555313,19.1626091,-7.091978073,-9.534629822,-20.89813995,-16.62829208,-7.026735306,-19.11270714,-28.02674484,B
A ,0.256430686,0.199882418,871.7208012,1041.288748,1554.673932,0.040020544,-195.5303802,169.485733,-49.88809586,19.5485363,-2.060730457,-0.607096791,-14.3976059,6.805349827,-18.38754845,-12.54692268,-23.13561821,-13.85979652,18.24264717,-8.881633759,-9.832109451,-18.29675865,-16.72911453,-5.351910591,-19.54335594,-26.74698257,B
A ,0.243099317,0.191524416,860.4824478,1041.870062,1462.591156,0.038791149,-199.7229309,170.3404541,-46.93657303,19.34046745,-4.546549797,1.699802279,-15.26584911,5.932471275,-18.08221054,-14.03552246,-23.25947571,-13.23880005,16.12204361,-9.675750732,-9.956633568,-15.62944126,-16.09079552,-5.143787861,-19.93154716,-23.9675293,B
A ,0.237720773,0.187725574,856.903258,1044.573275,1440.032959,0.038221613,-201.4454346,170.1144104,-44.9029007,19.26953888,-5.801944733,2.912391424,-14.60417461,4.61491394,-17.44029999,-13.13916016,-23.76865387,-12.95802593,15.43803215,-10.07369614,-9.339076996,-14.40779495,-15.13431072,-5.558844566,-19.97698021,-22.83174706,B
A ,0.219472274,0.178953454,841.9074486,1042.521725,1385.583288,0.036040598,-206.9462585,171.4492188,-40.45067215,18.10009575,-7.727814198,4.584216595,-13.88589001,1.430239797,-16.48030853,-11.32475376,-24.71847534,-12.93211842,12.62046337,-11.1221199,-8.513178825,-11.87185574,-13.85884571,-6.040623188,-20.1937809,-21.65473557,B
A ,0.212591261,0.174856722,829.5062071,1037.306358,1343.950207,0.034672126,-211.8594666,171.5309906,-37.43146515,18.67465401,-9.81870842,4.958958149,-12.32969952,-0.621579468,-15.90755653,-10.49137402,-24.78287888,-14.66516113,11.08967304,-10.22079945,-8.391921043,-11.5954628,-11.43216801,-6.426758766,-21.20246506,-20.39227295,B
A ,0.204128295,0.169748217,817.1297787,1036.340739,1317.542033,0.032296857,-216.8478546,171.6548157,-35.10079956,18.99582863,-10.54946136,3.499989748,-10.94652176,-2.441608906,-15.85663605,-10.59433174,-24.49757957,-14.98526382,7.916559696,-9.392676353,-8.028442383,-11.46847916,-10.41005993,-6.224712372,-21.19095612,-19.84320831,B
A ,0.315574288,0.150326222,1030.504878,1371.116176,1636.306772,0.052337552,-190.5131378,158.2082367,-8.572248459,30.01673126,-22.4343586,-20.17422485,-38.55876923,-24.24758911,-15.01490498,-7.509790421,-21.82879448,-6.412225246,-14.31949902,-6.896414757,-13.97951317,-3.122952461,-15.46000004,6.406035423,-16.35963249,-6.441972256,B
A ,0.310900092,0.151003689,1024.238809,1369.122405,1627.26516,0.052583582,-188.8375244,159.4057312,-9.003588676,30.00503159,-22.35103989,-20.5622406,-38.0536232,-24.8222847,-14.74800014,-8.123103142,-22.08734322,-6.089425564,-14.21991444,-5.829946518,-14.32881451,-2.563614607,-16.00119209,6.262374878,-16.16357803,-6.814379215,B
A ,0.319161773,0.151780233,1023.877748,1374.395474,1628.065155,0.052108906,-187.9208221,158.5735016,-8.770595551,29.97251129,-22.63279343,-20.17531776,-38.85885239,-24.31532097,-15.29186821,-7.451058388,-21.84680939,-6.447149754,-14.24101162,-7.076756954,-13.71496773,-3.253887653,-15.62948036,6.310073376,-16.67098999,-6.448441505,B
A ,0.316332757,0.152135849,1032.288947,1379.226897,1642.015071,0.052915402,-186.6179047,158.5272064,-8.92592907,29.11871719,-23.05939484,-20.42635918,-38.86801147,-24.09270477,-15.02900314,-7.556501389,-22.26233482,-5.674779892,-14.0360651,-6.551809311,-14.07150841,-2.511615276,-16.06907272,6.108742237,-16.07665253,-6.939777374,B
A ,0.310358405,0.148829639,1040.426202,1388.544866,1664.048271,0.053480402,-188.8852386,156.8306885,-8.320970535,28.66230965,-22.44884109,-20.86698341,-38.33185577,-23.94758034,-14.90986633,-7.425708771,-22.23755264,-6.082462311,-14.03030968,-6.331707954,-14.32038784,-2.125180006,-15.92323971,6.339215755,-16.09588051,-6.553302765,B
A ,0.316356748,0.151684806,1030.11685,1384.499979,1640.315081,0.052407091,-187.4356842,158.3620148,-8.514288902,29.02339554,-22.86077881,-20.80307388,-38.22280884,-24.04570198,-15.14654446,-7.403007507,-22.21040916,-6.104192257,-13.85324097,-6.151046276,-14.71397877,-2.265238762,-16.07380104,6.352807999,-16.56336212,-6.675124645,B
A ,0.318677306,0.151312888,1021.87289,1367.977785,1621.29853,0.05235607,-188.8837128,159.6704254,-9.121630669,29.83888245,-22.49275208,-20.62246704,-38.0557785,-24.83964729,-15.22070885,-8.02679348,-22.20389175,-6.057810307,-14.04411316,-6.017598629,-14.08205414,-2.717093945,-16.05864525,6.272253513,-16.53248024,-6.791044235,B
A ,0.320876598,0.151714221,1023.005557,1371.555633,1623.156852,0.05230883,-188.1571503,158.8613281,-8.643174171,29.81779671,-22.36280441,-20.55704498,-38.87976074,-24.34756851,-15.3003912,-7.249620438,-22.01615143,-6.147005081,-14.25401783,-6.945578575,-13.50206184,-2.957110643,-15.42003059,6.227218628,-16.54007912,-6.46489954,B
A ,0.317493081,0.152551964,1030.975955,1381.181613,1644.473389,0.05273891,-186.6036224,158.3560791,-9.010546684,29.29914474,-22.84857368,-20.64699554,-38.90943909,-24.14598465,-15.4485836,-7.357919216,-22.26177979,-5.824677467,-14.06667805,-6.644297123,-14.05321312,-2.59758091,-16.3169651,6.241251945,-16.51680756,-6.788280964,B
A ,0.317533225,0.151615351,1038.405127,1391.753238,1658.439972,0.05294677,-185.8599243,156.596756,-8.052648544,28.40545464,-22.59541321,-21.1606102,-38.4200325,-24.09932899,-15.01375675,-7.913403511,-22.2172699,-6.135779381,-13.53540134,-6.311183453,-14.31822205,-2.349756002,-16.10049438,6.42185545,-16.35010719,-6.904511452,B
A ,0.319818437,0.15116547,1028.917177,1380.438098,1631.381802,0.052675796,-187.7466736,158.6083374,-8.508670807,28.84680367,-22.7056942,-20.89311409,-38.26249695,-24.21371078,-15.20205784,-7.524690628,-22.24593163,-5.921439171,-13.65739632,-6.217209816,-14.36206627,-2.218460321,-16.32075882,6.360985756,-16.53631783,-6.982196808,B
A ,0.321376264,0.151791498,1032.015394,1380.875278,1642.523401,0.053100964,-186.7553406,158.4785767,-8.968220711,29.05733871,-23.09835815,-20.75401115,-38.90562057,-24.03103447,-15.50118065,-7.598056316,-22.29313278,-5.698462486,-13.76557064,-6.544285297,-13.82532978,-2.684282303,-16.2652359,6.246259212,-16.64101219,-6.837970734,B
A ,0.318101823,0.1513623,1020.868267,1367.520374,1619.556873,0.052256298,-188.9593964,159.5694733,-9.019613266,30.03438759,-22.44568634,-20.67558861,-38.0878067,-24.79332161,-15.03966141,-8.376579285,-21.90661049,-6.301086903,-13.94096756,-6.027759552,-14.15723896,-2.693873167,-15.99346924,6.324346066,-16.67505646,-6.854789257,B
A ,0.321687847,0.151582181,1023.513457,1374.948244,1626.565164,0.052034455,-187.7411499,158.5911407,-8.617652893,30.10729408,-22.56459427,-20.25823021,-38.73277664,-24.1639843,-15.36979675,-7.21546793,-21.94434166,-6.108189106,-14.33010578,-6.951477051,-13.8718195,-3.105949402,-15.42265224,6.25861454,-16.38841248,-6.607233047,B
A ,0.324950457,0.151917428,1033.286226,1384.475522,1644.640055,0.052914646,-187.1025848,159.0431213,-9.668906212,29.90268326,-23.64980125,-20.40035439,-38.97460175,-23.63651848,-15.68164539,-7.401770592,-22.746521,-5.224639416,-13.99022198,-5.910778999,-14.50766087,-2.212710619,-16.49779129,6.538319588,-16.71814156,-6.759422302,B
A ,0.313557446,0.151066512,1042.858531,1391.872708,1666.923254,0.05350081,-186.3348694,157.2060089,-8.786659241,28.70954704,-22.94827843,-20.97975731,-38.48014069,-23.99745941,-15.03748417,-7.16998148,-22.27907372,-6.0677495,-13.70860195,-6.514042377,-14.29425526,-2.122557163,-16.1914978,6.321433544,-16.21927071,-6.712091923,B
A ,0.311293542,0.15163289,1028.70077,1381.600433,1635.065113,0.052476629,-187.4870758,158.438736,-8.402105331,29.13234901,-22.51057053,-20.71472549,-37.8142128,-24.17943954,-14.89619827,-7.768008232,-22.22304344,-6.02234745,-13.98912525,-6.013379574,-14.85583305,-2.092978954,-16.12347984,6.448908806,-16.42987251,-6.802242279,B
A ,0.314350903,0.151531413,1020.114011,1366.041545,1614.073573,0.052000441,-188.9646912,159.5215149,-8.92753315,30.0693512,-22.47620964,-20.32079124,-38.19083023,-24.89723587,-14.9836359,-7.905179501,-22.07102394,-6.339524746,-14.19723225,-6.582555771,-14.03009033,-2.766654968,-15.76634884,6.217494965,-16.54234505,-6.57811594,B
A ,0.315104604,0.148858741,1028.306228,1375.122229,1636.265106,0.052773301,-190.3285828,158.1621552,-8.454713821,29.73862839,-22.32500839,-20.3759079,-38.86315918,-24.23232269,-14.96714497,-7.305206776,-21.79016876,-6.313802242,-14.26832294,-6.907548428,-13.84221745,-2.886946917,-15.48438072,6.346223354,-16.44409943,-6.439662457,B
A ,0.319684952,0.15201807,1031.424197,1382.244679,1646.315045,0.0526278,-186.5001678,158.3525085,-8.92544651,29.34232903,-23.02278137,-20.48037529,-38.82294083,-23.83273315,-15.32687664,-7.615191936,-22.19018555,-5.729265213,-13.86933231,-6.448846817,-14.20830727,-2.533260584,-16.31673813,6.506778717,-16.58129692,-6.693074226,B
A ,0.320759892,0.15179871,1037.912215,1388.535465,1651.965011,0.05331676,-186.2822113,157.5272522,-8.81351757,28.71510315,-23.25130844,-20.9129734,-38.69889069,-24.09078789,-15.25862598,-7.480121613,-22.27250481,-5.959469795,-13.72749996,-6.252943039,-14.40372849,-2.038487196,-16.3495121,6.376204967,-16.33460808,-6.926021576,B
A ,0.317721933,0.151721984,1028.329415,1380.453257,1625.940168,0.052903686,-187.6960907,158.7139435,-8.49875164,28.7586174,-22.48174477,-20.95750046,-37.9824028,-24.50478363,-15.12583733,-7.537234783,-22.21680832,-5.901799679,-13.88103199,-6.000398636,-14.51917934,-1.750695229,-16.30745506,6.54964447,-16.51417351,-6.757277966,B
A ,0.321752906,0.151394844,1038.780543,1390.351631,1654.22333,0.053089626,-186.3388672,157.3335876,-8.649693489,28.6244278,-23.04952812,-21.04601288,-38.63061905,-24.19031334,-15.20199013,-7.292253494,-22.42944336,-5.861292362,-13.83710766,-6.381523132,-14.24524975,-2.122642517,-16.21434402,6.448407173,-16.43360519,-6.712337494,B
A ,0.315485239,0.151858464,1017.640695,1363.981658,1613.940241,0.051883662,-189.0784149,159.9174347,-9.223643303,30.36456299,-22.49126816,-20.42721748,-37.9700737,-24.83997536,-15.10463905,-7.998027802,-22.24188232,-6.100000381,-14.09752464,-6.141853333,-14.14309216,-2.81721735,-15.92659569,6.288698196,-16.44736099,-6.877394676,B
A ,0.41980353,0.148130938,928.166247,1263.881545,1483.042096,0.046137384,-199.4393768,166.5783691,-11.31304932,47.45079422,-23.23521042,-8.049750328,-53.56705475,-21.96671295,-21.36422157,1.870526552,-14.02584648,-7.393220425,-24.18194389,-19.39120483,-1.056933999,-19.30916595,-1.798670173,3.046696663,-16.8285141,0.31333518,B
A ,0.313743114,0.152365342,1029.016632,1383.73993,1630.706806,0.052563174,-187.4852905,158.2210999,-8.348110199,28.69369125,-22.69974136,-20.74616241,-38.43068314,-24.21889305,-15.16887856,-7.531903267,-22.26452065,-6.206564903,-14.00158405,-6.311056137,-14.47219563,-1.949866176,-16.38050079,6.460913181,-16.59107399,-6.888170719,B
A ,0.317540914,0.15154092,1020.06031,1368.763734,1618.50688,0.051998552,-188.8817291,159.6963348,-8.922605515,30.03827667,-22.37513351,-20.64525604,-37.93120956,-24.6671257,-15.08612347,-8.098315239,-22.28913498,-6.013951778,-14.03964424,-5.969085693,-14.33911324,-2.670404196,-16.09627724,6.588007927,-16.64136314,-6.845607281,B
A ,0.320751339,0.150715202,1025.452966,1373.497418,1632.856793,0.052257809,-187.8267517,158.43013,-8.46052742,29.61848068,-22.12415695,-20.61351776,-38.57489014,-24.25503731,-15.26780224,-7.548578739,-21.69113731,-6.282628536,-13.94639492,-6.832425594,-13.58472538,-3.322249651,-15.13725853,6.049198151,-16.67523766,-6.539187908,B
A ,0.320839465,0.151990443,1032.525935,1381.656518,1646.623376,0.052948659,-186.5211334,158.3262177,-9.019189835,29.33128166,-23.14358139,-20.70349312,-38.80719376,-23.95915222,-15.46112823,-7.582064629,-22.20879936,-5.786952972,-13.81615353,-6.394519329,-14.04096603,-2.571762562,-16.08085251,6.014075279,-16.37966156,-6.869954109,B
A ,0.319209576,0.151921764,1036.723971,1390.439563,1652.406675,0.052901041,-186.414505,157.309433,-8.486031532,28.82865143,-22.7611618,-21.05708885,-38.45619202,-24.15293694,-15.06250477,-7.454972267,-22.41667938,-6.019454956,-13.90367603,-6.310791969,-14.30452728,-2.152383804,-16.2163105,6.545646191,-16.26532936,-6.677588463,B
A ,0.322825968,0.151039183,1031.410913,1386.231224,1637.1401,0.052381769,-188.0788574,159.1800842,-9.322484016,29.51805305,-23.20597839,-20.63391685,-38.19182968,-23.81002617,-15.55222034,-7.347419739,-22.34943199,-5.831859112,-13.76793385,-5.804521084,-14.93443108,-1.8252002,-16.47604561,6.538650036,-16.78552055,-6.863551617,B
A ,0.283872485,0.200522974,689.22608,937.0541588,1188.017816,0.031678947,-216.7201843,194.7509918,-41.05773163,47.99704361,-0.091269575,-2.345917463,11.86610413,-11.59459209,-4.192607403,-0.174050227,-12.57236004,-5.061914921,3.718240261,-2.135092258,-10.01792908,-21.15421867,-19.16521835,-14.1073103,-26.43275642,-14.72070313,C
A ,0.287076294,0.199199766,649.8745013,910.2495692,1079.593472,0.030697471,-220.8428802,201.4888916,-35.97396088,46.66559982,2.040836334,-3.308466673,15.46511269,-15.16688061,-5.405983925,3.072349787,-13.86975574,-2.355166435,3.415002108,-1.470030069,-9.946511269,-20.23547554,-17.57500267,-14.60023785,-26.89488792,-14.68577385,C
A ,0.288538784,0.208011031,663.736039,916.4944727,1121.368219,0.030595053,-213.2550812,200.5095367,-38.73706055,47.67737961,1.241893888,-2.550456285,14.0269146,-13.13846493,-5.168127537,1.836182952,-13.28787136,-3.804456949,3.411551237,-1.407769442,-10.87114811,-20.84777451,-17.80353165,-14.11651897,-26.91348457,-14.97184563,C
A ,0.287555456,0.210822895,677.931342,927.6607655,1161.251311,0.031196712,-208.9874268,198.6569061,-40.96890259,48.3897171,0.257183641,-2.54906702,12.53220272,-12.01496601,-5.128331184,0.702988207,-12.68622971,-5.012987614,3.309793234,-1.773069739,-10.43944359,-21.12796974,-18.69087029,-14.06101894,-26.54773903,-15.0954895,C
A ,0.287463278,0.214121088,675.362096,921.4823531,1159.109658,0.030632468,-208.1144104,198.9666901,-41.55004501,48.08782959,0.395872235,-2.964100361,12.66567993,-12.03280735,-4.950046539,0.069983773,-12.54475975,-5.800080776,3.192361355,-1.89915967,-10.8842001,-21.68630028,-18.69996452,-14.1807785,-26.81918716,-15.49513817,C
A ,0.288690418,0.209404677,665.1624191,916.1304153,1129.54317,0.031061037,-212.4325714,200.0622864,-39.30267334,47.55152512,1.179383874,-2.955771923,13.99247646,-13.19204426,-5.128545761,1.402797103,-12.82988644,-4.354274273,3.404821396,-1.485148787,-10.70059013,-21.16787148,-17.59929276,-14.12404442,-26.67076874,-15.26801395,C
A ,0.289160192,0.204050168,651.6275302,910.0466622,1087.368425,0.03032408,-218.5998993,201.0323792,-36.70178604,46.75453949,1.531815886,-3.166519165,14.77638817,-15.2468195,-5.728208065,2.980334997,-13.33331966,-3.191459894,3.145834446,-1.618143678,-10.98268986,-20.51803589,-17.1745491,-14.74008274,-26.88225555,-15.45987034,C
A ,0.288246393,0.197067901,640.6506552,907.5245363,1050.926979,0.029550842,-225.2485962,200.8716583,-34.12681961,44.98477554,1.489637017,-4.365644932,14.94615173,-16.72403526,-7.028503418,3.3895123,-14.60981083,-2.942994356,2.376984119,-2.327666521,-10.94283485,-20.65936661,-17.93501091,-15.44906425,-27.48814774,-15.83024788,C
A ,0.287069261,0.201335117,654.1314365,912.6547653,1090.635072,0.030641916,-219.632843,200.447052,-36.69807816,46.1279068,1.195631146,-3.913562775,14.24730301,-15.62617874,-6.406323433,2.957661152,-13.70324421,-3.339147568,2.767562151,-2.191242933,-11.42687607,-20.67232895,-17.53553772,-14.82061195,-27.22908974,-15.61245632,C
A ,0.287849575,0.202013478,652.3446519,911.3012201,1085.160105,0.030389839,-219.3686218,200.6374969,-36.2625885,46.2623291,1.33738029,-3.799340248,14.72437954,-15.37793255,-6.127470016,2.622010946,-13.63082027,-3.434924364,2.971891403,-2.160921097,-10.94297409,-20.79771614,-17.82955933,-14.88272762,-27.02513695,-15.52038097,C
A ,0.28448531,0.191822767,631.8392976,902.6535631,1030.043771,0.029717507,-229.6170197,201.9044647,-31.85336494,44.2662735,2.262497425,-4.451980114,16.06077576,-15.8760252,-6.754262924,3.623672724,-14.54255295,-2.427786827,2.685985327,-1.744116068,-9.447397232,-20.22665596,-17.8968792,-14.81477833,-26.93161392,-15.26905823,C
A ,0.286999196,0.202137366,671.6794923,924.4522957,1135.884798,0.031335033,-214.6493988,198.8751221,-39.77616882,47.36959839,0.040751837,-3.110328913,13.36012173,-14.35348225,-4.963932037,1.189092159,-13.94146347,-3.641941786,3.186828375,-2.364038944,-10.57277775,-21.11594772,-18.37262154,-14.88167286,-27.28376579,-14.81370926,C
A ,0.287532717,0.206109866,655.4240667,911.5898815,1098.57669,0.030099213,-216.5568085,200.6065369,-37.34247589,46.89280319,1.62820971,-3.306787968,14.66582203,-14.52808762,-5.474468708,2.197205305,-13.06964588,-3.732999325,3.229104757,-1.832845092,-10.78824806,-20.74297905,-17.34106827,-14.63489723,-26.70648193,-15.23320389,C
A ,0.287236542,0.202611938,651.8073011,909.2090314,1084.568442,0.030396642,-219.7234497,200.7879028,-36.91231155,46.24229813,1.136794448,-3.677765369,14.39247799,-15.80083084,-6.213803768,2.323908567,-13.7219305,-3.478780985,2.693402529,-1.95034802,-11.23938274,-20.70041847,-17.75406265,-15.05693722,-27.42127037,-15.4731102,C
A ,0.28651464,0.196624637,642.5901741,909.8421977,1053.576962,0.030139651,-224.9343262,201.0763702,-33.99765396,45.50502014,1.617372632,-4.23806715,15.24415874,-16.82414627,-6.549385071,3.891128063,-14.24128532,-2.62233448,2.584762096,-2.284098864,-10.85951328,-20.2374897,-17.69393921,-14.78396511,-27.26063347,-15.57325745,C
A ,0.276386023,0.157943249,644.5501334,916.4842297,1075.823915,0.030323688,-275.2863464,181.3546753,-26.51952362,40.28352737,2.58346796,-3.752272606,13.49429035,-15.21097469,-6.422989368,3.220533371,-12.74822521,-2.703281164,2.457055807,-2.522074461,-10.18622494,-19.01937103,-16.43406105,-14.03016853,-25.00955391,-14.8648138,C
A ,0.285813153,0.211403146,682.6935788,930.9448187,1177.584546,0.031284391,-206.8604889,198.1659851,-41.71787262,49.55624008,0.132775366,-2.111385107,12.39061737,-11.41779327,-3.764614344,0.220531493,-12.20866394,-5.076909542,4.510694504,-1.778994203,-9.77357769,-20.9904213,-18.92144585,-13.9269104,-26.00139618,-14.67333508,C
