filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Instrument,Pitch,raga
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav19.wav,0.274614007,0.112331048,1468.589959,1970.935503,3182.189091,0.053147071,-176.7880086,119.0755699,1.477596375,30.13215144,-11.23325985,5.182349687,-9.907463096,-2.490194859,-21.31288972,-9.485106907,-17.51215038,-15.35583688,-20.41089213,-4.911465875,-4.839005665,5.226195164,-5.260922494,-0.332685115,-6.414861161,1.287630247,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav2.wav,0.307221471,0.068922855,1213.082148,1692.469423,2415.57706,0.046467973,-239.0530946,137.2286145,0.3313899,30.9497497,-4.850045065,6.191163273,-5.197556122,-1.302451776,-14.35438756,-5.907621096,-12.47696635,-12.56805166,-16.12004734,-5.096756982,-1.531951228,5.154431351,-3.768815159,-0.319815612,-4.642494994,-3.067661421,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav20.wav,0.285886665,0.050585356,1302.563016,1761.303204,2646.009,0.051322441,-261.6861532,133.7907931,0.410698415,32.15272405,-7.884099842,6.262233682,-7.74051199,-1.156549059,-16.75450698,-6.06940453,-11.63923071,-10.05190475,-9.813091259,0.35674001,1.42002999,5.61863996,-4.688510578,-0.726267387,-1.090380002,-2.340860276,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav21.wav,0.281856669,0.0596237,1353.115881,1819.351166,2739.083437,0.053316004,-261.6734485,129.0060789,2.850617405,30.62324812,-4.717203867,3.959548104,-9.501301484,-2.66355491,-17.93700153,-10.93117868,-12.57366036,-9.157271373,-6.221677514,2.609474565,-0.485031455,4.235500205,-3.200047191,2.201497751,-0.250170807,-3.609428723,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav22.wav,0.281824195,0.059834383,1370.335423,1820.521405,2827.516236,0.056698448,-249.1496808,130.7812001,0.683698502,30.56426054,-8.129859564,5.501714063,-7.476257375,1.150475747,-14.27258942,-4.551053742,-11.16361684,-8.470196719,-13.71211382,-4.342081833,-0.009218216,4.854800773,-2.947398409,-1.347365222,-4.649603162,-3.886516891,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav23.wav,0.28382046,0.071143955,1294.645298,1730.746374,2604.742583,0.050396899,-233.8654061,133.4603554,-4.93289011,28.77699183,-3.989594254,7.67724025,-2.503887233,1.831614031,-12.43254182,-4.936703747,-10.44177169,-10.39603602,-12.93152458,-4.448237275,-4.16203421,1.645238232,-3.980621966,-0.994422482,-4.197456788,-3.749241413,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav24.wav,0.309581158,0.1100365,1288.547952,1743.636703,2614.150859,0.045924137,-173.2070174,135.9068105,-10.01724874,31.81327296,-4.139435243,9.783720365,-5.976373322,-0.924101193,-18.91730589,-6.948491738,-14.30972825,-14.26679653,-17.40833354,-3.884916765,-4.624886324,3.096672326,-4.157579115,-0.151633343,-6.594779329,-3.745613079,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav25.wav,0.301699028,0.100001886,1315.838888,1731.649964,2691.858723,0.049554878,-183.2726248,136.358893,-13.20177107,31.39549834,-4.805535137,7.232409929,-5.339691062,1.30747342,-13.58802792,-4.417995108,-13.16005863,-12.8559599,-16.16913987,-5.692221793,-5.771973534,1.845347733,-6.251529908,-3.888759098,-8.237632861,-4.154564252,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav26.wav,0.323560891,0.049802858,1342.443983,1791.173304,2745.2584,0.050751772,-254.7953155,131.3574699,-6.187498461,29.00328573,-5.790251705,5.54541735,-3.721500828,-0.303220651,-12.92266492,-1.497912939,-10.43351524,-13.37451481,-17.19604524,-8.36822716,-7.021213657,0.061681395,-5.633199874,-1.888793844,-4.618116606,0.330654615,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav27.wav,0.31397582,0.053632304,1251.673323,1709.623855,2530.593031,0.046844388,-262.7822157,137.7452948,-2.459240434,30.59515306,-3.247567763,4.579555608,-2.196971747,-0.923753909,-14.28684063,-2.064741736,-10.213166,-11.88983563,-15.77671042,-7.08637967,-4.411976603,1.828471149,-4.288015906,-1.057417093,-4.567339716,-3.545954246,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav28.wav,0.296307414,0.047247257,1423.213894,1837.513096,2920.307341,0.059688604,-258.2722311,129.144315,-4.302197714,28.41989824,-7.009280566,4.430559448,-4.218934178,1.647015791,-13.03880779,-2.269282911,-12.09528344,-10.62432282,-14.87605527,-5.912605658,-1.472156944,5.035236528,-2.733955585,-0.144709163,-5.162221673,-3.76970802,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav29.wav,0.248300875,0.057632849,1253.729986,1771.124543,2551.567904,0.042243131,-271.6974522,128.3157358,2.274087513,33.17511148,-6.922233249,4.153912352,-3.835018093,0.007590839,-12.06133339,-2.056296617,-11.23602492,-14.80661458,-16.88543974,-5.939635997,-6.169969466,4.79206345,-3.317904055,-1.481392839,-5.067337975,-9.074726926,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav3.wav,0.292972603,0.054704431,1206.945176,1683.545956,2432.476958,0.043755971,-267.0674766,136.7581539,1.174322351,31.30236551,-2.470594084,2.966923384,-1.612321017,1.978674109,-8.14389893,-2.529908838,-9.081926431,-10.48082546,-14.63597604,-6.89838649,-2.673261961,3.6474217,-1.952548906,-2.209207497,-6.304164925,-6.839332845,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav30.wav,0.186039508,0.073972493,1098.594584,1701.141333,2153.353646,0.032208422,-285.2188789,128.0338785,8.615143152,36.2290771,-2.387685686,6.579367933,3.460737442,-1.326096805,-11.32740573,-1.281237441,-15.75505259,-17.45383294,-18.6926121,-7.123158074,-11.44108807,2.27168397,-4.817093215,-1.648893107,-6.382509193,-11.86367472,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav31.wav,0.190932875,0.067561686,1074.021287,1670.999653,2070.99581,0.032237522,-294.9646791,128.8812178,8.720179049,37.60003554,0.136704709,7.598645743,3.374881166,-0.472985951,-9.890877915,-1.095273894,-14.69488188,-16.94312638,-16.63234848,-5.05499925,-8.551750951,1.673931794,-4.719890632,-2.05225229,-7.331470844,-12.36080766,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav32.wav,0.189823344,0.069712326,1070.685761,1653.827076,2047.854284,0.031780987,-296.4446982,129.1252343,6.923260899,37.20645273,-1.096197831,6.134674307,2.31668227,-0.628359799,-8.853694974,-1.238499527,-15.30609641,-17.91854914,-19.93336696,-5.959433311,-10.07889998,0.075119679,-3.56628371,-2.496502091,-5.433762052,-9.431207735,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav33.wav,0.198051298,0.077223763,1088.808891,1659.401719,2114.037217,0.031531555,-280.7191318,130.5492214,4.725016661,37.02748017,-1.950367467,8.086021788,1.988542749,0.405108728,-9.722303576,-0.039219725,-15.41879346,-16.85296064,-19.37979217,-7.71619432,-10.19206325,0.213360802,-3.704529819,-2.892753821,-5.62791823,-7.979234561,Santoor,B,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav34.wav,0.253714049,0.0735102,1165.485769,1760.023745,2404.53546,0.033855048,-267.3856241,128.0827364,5.291119746,36.14504301,0.73629233,9.674170903,4.560216841,4.023584499,-7.380129403,0.913590892,-12.41589608,-12.57769828,-16.21966914,-9.203531887,-8.91971595,-0.125681111,-4.348332146,-2.81810234,-5.414721987,-8.234159979,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav35.wav,0.234279216,0.086330816,1154.229007,1718.135408,2295.902784,0.033062536,-247.7706579,130.6775988,1.169953849,33.64117275,-0.805057864,8.686181008,0.288822246,1.412863331,-10.35943453,0.069035895,-14.40453477,-13.34116452,-16.5458168,-9.088582117,-8.90299087,-0.429841127,-3.815008186,-0.684942524,-3.353264988,-4.334886387,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav36.wav,0.253144869,0.083502598,1198.149364,1710.295352,2399.085493,0.038698179,-243.9367733,131.846543,-3.600981312,31.93599057,-2.160821695,9.623168817,-0.070579358,2.544961884,-10.51151094,-1.157186275,-11.18793769,-13.70990064,-15.75924636,-8.700359365,-8.628393813,-1.174290234,-5.168548959,-0.476774587,-6.342517247,-3.708518072,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav37.wav,0.211510474,0.093821548,1220.115601,1760.202258,2515.876454,0.037743158,-231.5165866,127.39213,0.036600181,33.79794315,-5.247384342,7.697044547,0.475265434,2.428544906,-13.67361059,0.179178202,-14.70088013,-19.06515826,-19.98694121,-10.15482061,-11.91106881,-0.289222512,-6.948309939,-3.591293271,-9.514155046,-7.047903915,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav38.wav,0.216289789,0.102943547,1285.785428,1833.849331,2705.075309,0.039823644,-209.4427983,125.5819418,1.393717782,31.93220931,-5.733840381,7.161710366,-1.48632301,-1.480065626,-17.43745501,-2.876207701,-16.72248815,-17.68283047,-20.24703932,-8.319604062,-11.63848491,-1.049054684,-5.369802721,-4.226511251,-11.11656294,-9.572446432,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav39.wav,0.339041229,0.094360411,1485.743573,1919.085261,3110.297859,0.055022721,-169.4940526,124.3823633,-9.673661096,27.68082581,-7.968354621,5.895419882,-7.589920325,-1.761583343,-16.98679311,-5.012585436,-15.26217271,-13.35455006,-16.97091651,-5.348060098,-5.34913168,1.646327391,-4.780336917,-3.119730039,-9.012915817,-5.564782561,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav5.wav,0.294277266,0.076543972,1356.967895,1815.658168,2810.541338,0.052143298,-213.7589625,129.9203813,-1.481569256,30.54452752,-9.393224078,4.361182017,-7.854599859,-1.22413901,-17.02873574,-7.400956074,-14.79097468,-10.76808344,-14.02466909,-1.492883982,-0.932661372,7.559651759,-4.148381117,-1.264936007,-7.375185476,-5.75921368,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav50.wav,0.292077059,0.09213981,1552.876851,1942.431514,3194.955681,0.064835965,-157.0202375,124.1811402,-11.76279808,25.85680749,-7.15592939,6.113486654,-12.97389934,-5.423981685,-20.64117783,-9.11687099,-17.46368124,-8.058092107,-12.75442837,-1.204410646,-8.314237057,0.183280007,-5.40345715,-1.175119853,-7.34025387,-6.811780897,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav51.wav,0.484613446,0.075573735,1864.268064,1849.115979,3308.804992,0.109008789,-135.8314854,113.0321741,-47.18199304,7.167937259,-8.67517101,3.100306486,-14.43292986,-0.317886256,-12.91363896,-3.688716962,-10.75989029,-1.998570572,-8.460145836,0.24119329,-6.116420216,2.103125537,-3.701171766,1.142571256,-4.067135752,-1.178093055,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav52.wav,0.504871356,0.044518296,1928.751567,1633.691544,3052.608104,0.132846919,-214.7910959,103.3503783,-66.54114477,-7.458232262,-8.359603825,-0.384689678,-15.85135287,3.572785492,-4.035600622,2.575994119,-2.759105947,2.935619182,-3.857027357,-0.590735426,-3.710687596,2.10164813,-0.901221167,4.696839607,0.818068008,4.000497224,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav6.wav,0.296171482,0.073447168,1353.174177,1815.391167,2788.983135,0.052289177,-225.3494965,131.0698621,-1.156417614,28.70056509,-10.17151599,6.805956175,-7.965970558,-0.771158925,-17.52172799,-9.121915224,-15.49520161,-12.14305597,-13.48878762,-0.417582547,-1.663098959,5.405636316,-5.18336992,0.013171115,-4.161268046,-3.751381135,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav7.wav,0.270793814,0.078651056,1328.001351,1800.674098,2720.608549,0.050319802,-227.6123237,130.1402938,0.802855014,29.69108731,-8.939863467,5.549928473,-6.839813712,0.166057317,-17.11732613,-7.488280595,-13.19600915,-11.39957405,-13.54433334,-3.281253578,-2.474065843,4.996599463,-5.616234365,-1.791990066,-4.629859948,-2.561538832,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav8.wav,0.301132726,0.071465015,1269.945031,1688.54955,2542.934623,0.050182992,-235.725932,137.1982765,-7.628666773,29.91205584,-7.190320803,5.897011377,-3.547004617,1.54092259,-11.82360386,-5.36878357,-12.33744418,-11.46892291,-14.27330937,-4.328433967,-1.713647592,7.296599092,-1.332214727,-0.841166354,-7.761229104,-7.059848125,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Gat Teetal.wav9.wav,0.267663084,0.088764973,1326.820088,1838.222644,2760.341642,0.046327006,-220.5887878,123.9244694,4.869796291,34.05706078,-5.946003072,4.618255677,-7.147650734,-2.846813126,-16.39946192,-5.752498222,-14.99471836,-15.18630024,-18.78757505,-5.00642758,-3.363854813,4.897895443,-2.310498236,0.90561858,-4.229292886,-1.841488131,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav1.wav,0.278340489,0.09578757,1816.261963,2225.799144,4060.425447,0.064356376,-172.6030672,98.9524848,-1.488303219,25.54429329,-13.14457366,-0.145571078,-17.08612852,-13.4805067,-15.7836091,-2.039847999,-19.39378151,-7.047581332,-19.04645022,-8.330977112,-10.04792077,-1.437632749,-13.57265199,-9.734667529,-6.650727519,-0.337389601,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav10.wav,0.269267871,0.08503069,1055.737859,1590.325477,2105.18727,0.036737873,-252.0821431,141.1910086,8.315550398,40.3388167,4.598615461,7.115360253,-1.438848457,1.54282639,-7.610138729,-5.29653244,-6.331668035,-9.586170145,-13.87196878,-4.41022745,-0.721245272,0.734392563,-0.199681032,2.066452497,1.463424057,2.489926114,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav11.wav,0.268020228,0.084938191,1166.134043,1697.176507,2437.743593,0.039799079,-237.4912892,134.7259182,3.725527358,42.79904571,0.769675081,8.983913493,-1.491493847,4.361565359,-8.138673325,-3.873872978,-8.08399582,-12.64505311,-14.84916784,-3.835575333,-1.238936768,1.048806337,-1.944951222,0.277957592,-0.696204519,0.657840329,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav12.wav,0.237781818,0.094282761,1186.224846,1698.988135,2443.035227,0.043157335,-226.347945,134.67906,5.276317792,38.77434093,-1.022288132,8.145658653,-6.398843194,-0.932159764,-11.77774828,-6.474615415,-7.5347314,-9.413893229,-14.96458493,-3.243487336,0.484280232,4.511294295,1.252855622,4.745978593,4.487309527,6.341032051,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav13.wav,0.266498893,0.091024086,1231.490945,1720.181523,2531.201361,0.045993675,-214.3809196,134.7827912,1.857605721,36.5503789,-3.142212645,6.962726784,-3.961613916,2.039056815,-10.17731478,-6.801302086,-9.938414747,-12.97991309,-14.42928237,-1.909635553,1.910828325,6.351856743,1.298777101,3.614103497,-0.096948461,2.255098189,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav14.wav,0.276600879,0.093397856,1234.53165,1720.014606,2642.450688,0.041283575,-213.7959767,134.6619098,-0.623557723,42.98104582,-2.822853472,6.682058409,-3.121274669,3.809783797,-9.24683235,-5.315760468,-7.624393261,-8.22366095,-14.41849821,-3.717316004,-0.819790276,2.084723848,-2.318471532,-0.518601625,-1.357470613,-1.580290041,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav15.wav,0.258762545,0.106666692,1200.437434,1690.142937,2510.468153,0.042721586,-204.3273468,136.476472,-0.232351886,40.70268085,-3.489729037,8.628170018,-4.69442322,1.661904633,-12.22944582,-7.963435037,-9.1001922,-10.10188156,-15.34290092,-3.027691641,-0.451371799,2.33469215,-2.294704237,0.603709372,0.899894074,2.299269663,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav16.wav,0.276131833,0.104270555,1323.324561,1803.89512,2811.682998,0.049033717,-193.8850977,129.3768591,0.597033972,39.38554231,-3.31978445,7.754924147,-7.468589227,-0.582093075,-13.18806051,-5.940764533,-10.14996789,-9.10792982,-15.26047617,-3.567952893,-1.558688772,2.589563242,-2.348394467,2.115085748,1.905970172,7.000082507,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav17.wav,0.268444049,0.113880001,1265.006263,1742.421608,2656.9756,0.047015967,-186.2751161,132.8790864,-0.87370897,37.30474438,-4.035477791,6.48821643,-5.300227673,2.446621171,-12.95363513,-7.511485009,-11.33161168,-14.09500091,-15.51138805,-3.698031858,-0.771601329,5.227419046,0.37808123,3.674114339,1.598695597,3.879421118,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav18.wav,0.313024373,0.106779352,1223.910919,1612.971622,2457.801805,0.047772198,-182.9791937,143.3417774,-12.2968039,33.16555234,-0.895923213,7.902193302,-0.332551668,3.938146944,-13.89921611,-10.35202713,-6.819947704,-10.91170862,-15.47248961,-6.422171087,-1.655602675,4.383042653,2.201685401,3.825527064,-0.563572205,-0.913578257,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav19.wav,0.286443675,0.07425756,1316.119046,1721.435893,2675.800486,0.05100007,-222.1895849,133.928102,-6.234433953,31.9472996,-0.870422518,6.663128469,-5.256970157,-0.459912054,-11.42817114,-6.816142787,-6.974329757,-7.942842388,-10.78407353,-1.756204054,0.470160378,3.377916614,-0.522280641,0.127470891,-1.771358825,-1.953725765,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav2.wav,0.266323731,0.110221624,1692.055765,2136.152871,3770.818865,0.063340887,-176.4333569,99.64866984,2.599956121,30.54244182,-10.01540617,4.98222375,-17.37259548,-16.13477867,-19.46685017,-9.892804589,-20.12075187,-8.37665994,-13.19927286,-5.58013009,-11.47916071,-7.594392436,-11.9724829,-2.428158229,-0.172228156,-4.307287065,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav20.wav,0.30506354,0.057545952,1320.432243,1756.882851,2723.841863,0.050808839,-248.8095288,135.0006416,-2.400927485,31.75307481,-6.848309933,5.263433291,-7.285973506,0.313235014,-10.93970895,-5.810707508,-7.529976749,-7.497038964,-12.23095654,-2.751275102,-2.01527463,2.403127334,-3.277463423,-2.5448369,-2.249080734,-1.176064694,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav21.wav,0.293984096,0.069406375,1376.179027,1819.02897,2890.70752,0.052955084,-233.8571847,128.7360143,-0.179190129,32.5876559,-9.29085348,5.271314773,-8.271345149,-1.368434427,-14.26575594,-7.877111238,-12.79338175,-10.19000275,-13.81473919,-2.842554884,-1.402128047,3.234100939,-4.008163822,-4.208705012,-3.134342037,1.307916384,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav22.wav,0.314481421,0.063351601,1375.368297,1818.297851,2875.207614,0.055742293,-249.0960813,129.9633444,1.491665216,29.80470785,-2.730670916,5.501507319,-5.465934156,-0.684357904,-11.42832101,-7.899387684,-8.405356747,-4.747910092,-6.365007907,0.757240789,-0.052811064,0.450241468,-6.16386155,-4.064396152,-1.663623765,-1.376601882,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav23.wav,0.285975472,0.092893831,1260.716532,1727.912936,2598.809285,0.047055649,-211.7575474,134.7115443,-0.67486055,31.65213844,-6.915343898,6.26465141,-5.979258161,-1.057103562,-13.70356254,-7.735362461,-10.95687167,-10.48318686,-12.06480226,-1.588248965,-2.924967554,1.086501667,-6.955196576,-3.881308263,-3.967710412,-0.631760673,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav24.wav,0.315948856,0.073668689,1185.711022,1633.318804,2329.394248,0.045171307,-235.6460988,140.6563283,-6.26480751,29.71935399,-5.090668686,9.83657407,1.730678533,4.359225212,-11.74212138,-6.652819073,-9.28165777,-11.6943785,-12.88435189,-4.501563822,-1.86680082,4.847100794,-0.6961145,0.719821779,-4.096799804,-4.407291651,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav25.wav,0.342995864,0.082892992,1286.889964,1618.830051,2521.509753,0.052582071,-196.4945572,143.5364358,-22.26288444,31.12732077,-2.941796263,9.754244899,1.352379579,7.543429527,-9.900927983,-2.278911236,-7.79840944,-10.55278544,-14.94894533,-4.790099864,-2.414225552,3.55239848,-3.61256976,-1.006547134,-6.664433361,-5.186401051,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav26.wav,0.30620025,0.071254805,1272.269319,1601.826127,2494.39325,0.051757435,-223.5249497,140.3321084,-15.11626032,29.31801218,-0.967624463,5.975737518,-1.137829958,3.016339133,-5.079063999,-2.071779768,-4.08706517,-8.575744483,-14.08644118,-7.408536099,-3.799495629,0.950371536,-1.800743173,-1.32739943,-3.746364916,-2.496678411,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav27.wav,0.293513367,0.083874308,1405.161703,1803.287483,2931.207275,0.055630049,-198.6780336,128.1608316,-10.04127665,31.12046398,-7.918229715,5.674548363,-6.445196382,-0.296344173,-11.44056663,-1.255788787,-8.343752772,-13.1437543,-17.69733543,-7.305614192,-6.159826439,1.353128526,-3.654317002,0.597117071,-2.704937906,3.539460821,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav28.wav,0.294979213,0.08774434,1406.289339,1803.722211,2936.532243,0.057596402,-193.1048758,129.3021846,-7.917931787,32.21863812,-9.171758531,4.521462478,-7.396375733,-0.771889553,-13.530701,-1.719777847,-9.037889967,-13.2341101,-17.75070238,-4.602874607,-3.498184839,3.238744442,-4.016905482,0.025496119,-2.680548928,3.802375994,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav29.wav,0.299321609,0.089329571,1413.54189,1809.06969,2947.05718,0.05790101,-190.0179728,126.9231809,-8.075984327,29.96481321,-9.462058216,3.959141458,-6.852075231,-2.108476285,-13.25289832,-2.548020017,-9.021199452,-14.07586758,-16.39017917,-5.368125973,-5.672159508,1.475963235,-4.086424791,-0.351514825,-2.22169512,3.120296825,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav3.wav,0.279141929,0.125371814,1671.077451,2110.090592,3685.702713,0.07439562,-153.6644771,103.9650102,3.512715847,26.51986865,-11.18558586,8.543562985,-20.55780398,-17.27205868,-26.59629604,-17.22818844,-22.91773357,-7.173997747,-6.606454135,0.831275987,-10.30791631,-11.60783168,-12.33621238,4.318150178,3.566310026,-1.018827773,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav30.wav,0.271068897,0.112722695,1336.082691,1805.572503,2816.457969,0.048962667,-183.0549334,127.2815446,-2.511949301,35.32221047,-5.790323548,5.252221458,-8.629002339,-3.207576328,-16.02737547,-3.846520135,-13.20352524,-14.16739098,-17.54508823,-6.516552619,-6.209935483,2.737985885,-1.410569812,3.773701874,-1.180901231,0.72566448,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav31.wav,0.279856388,0.124443963,1373.352199,1814.647406,2881.090912,0.05218487,-162.8489875,128.0517547,-6.614281295,33.4936825,-7.59219841,5.027545839,-8.771685229,-3.184449509,-16.59228052,-6.501526392,-14.46139705,-12.11776494,-17.51982708,-6.725538946,-6.453344342,3.18611533,-3.309160915,1.355654104,-3.405667745,-1.173944089,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav32.wav,0.280086943,0.147852749,1341.23699,1808.238812,2792.958111,0.04953258,-152.4383882,129.8726565,-4.522955764,31.1650158,-8.741309463,5.242986677,-8.382303204,-1.412385056,-17.31641192,-6.118841079,-13.87116152,-13.78434939,-17.90167989,-7.424833474,-5.674914864,2.08625426,-4.427673506,-1.090604743,-4.210091353,2.359075774,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav33.wav,0.312221997,0.118319839,1292.450865,1688.136675,2595.209307,0.050396899,-172.4278109,137.3235276,-12.17849376,29.37829353,-3.967435283,7.661960143,-3.397112891,1.055805522,-13.18135928,-5.282331989,-10.53792913,-14.0758281,-16.3496238,-6.957593635,-4.354645669,3.519286058,-2.465173168,0.291909975,-2.620284182,-0.494278561,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav34.wav,0.315632702,0.125047863,1305.476305,1647.908604,2537.642989,0.052208679,-157.7507662,140.4779546,-20.30914784,29.08866869,-3.022814693,11.86678341,-4.43333015,0.389282338,-13.4357975,-4.062620516,-9.430330278,-14.10847405,-16.95942464,-4.545600032,-1.878954624,6.160123393,-2.314728964,1.604961937,-3.541871865,-2.184306967,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav35.wav,0.331920647,0.1225724,1292.972531,1650.668299,2536.576328,0.051413521,-158.0461593,141.7712707,-18.20250735,29.3001648,-3.824816977,9.827281873,-4.016741707,1.996695429,-11.99064324,-4.045316745,-9.387171653,-12.702959,-15.93003442,-5.434289983,-1.310598697,5.989374795,-2.710092705,-1.535089121,-5.6858677,-2.758011723,Santoor,C,hamsadhvani
Shivkumar Sharma - Raga Bhageshwari - Jhala and Gat Matta Taal.wav36.wav,0.290516777,0.078082129,1250.82514,1657.273531,2493.843253,0.045777501,-222.6917051,138.3403239,-10.30766269,31.66675741,-3.851484975,5.745104231,-3.052434825,0.227006584,-9.191788875,-4.424608836,-8.445319676,-10.65412749,-16.45421667,-8.369993723,-4.591943038,0.741727784,-4.126014136,-2.572252201,-5.030694716,-2.972929008,Santoor,C,hamsadhvani
