filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Class
segmentLalgudi Jayaraman - Lavanya Rama.wav4.wav ,0.282330484,0.128166676,1463.707648,1401.496052,2841.13282,0.115848128,-177.1379279,147.3266249,-34.79366408,68.63250122,-0.545705391,-8.417434435,-10.7003434,-5.589644923,-22.55314302,-12.88630414,-3.482349372,0.039171487,-0.816470384,-3.666697426,1.577121956,2.084525012,0.433675924,2.655460405,-2.281466326,-5.410224858,Violin
segmentLalgudi Jayaraman - Lavanya Rama.wav5.wav ,0.259181913,0.11907921,1166.856164,1273.066338,2422.777016,0.069595951,-216.4075401,152.5246049,-22.84360707,58.42439919,14.1364028,-14.67993157,0.751970566,-3.468433026,-19.56554635,-15.66893072,-9.091620881,-9.652722533,-4.079937487,-1.163266345,3.444536604,0.548858083,1.122472727,3.9387169,1.287064144,-0.888436423,Violin
segmentLalgudi Jayaraman - Lavanya Rama.wav6.wav ,0.314655377,0.115893528,1117.853017,1263.469994,2337.444199,0.073758435,-212.0065793,161.5408041,-22.19492151,60.03399007,10.65478064,-12.50853419,-1.580106798,-6.697512531,-19.03051736,-13.88715091,-6.612984702,-5.928390463,-1.329215449,-3.79484068,-0.809380676,0.148352749,2.752149058,4.31327619,-0.715481053,-3.487312047,Violin
segmentLalgudi Jayaraman - Lavanya Rama.wav7.wav ,0.281754033,0.118850835,1509.895332,1414.307894,2882.032573,0.119949766,-184.6700249,143.6281792,-35.32777698,67.41912725,1.072835318,-8.515474722,-10.8246725,-4.580010407,-22.03953824,-10.94842568,0.084548588,1.400652589,-0.624175537,-3.601620645,3.007864026,1.436935679,-1.584560414,-0.955513047,-2.977040886,-2.389832583,Violin
segmentLalgudi Jayaraman - Lavanya Rama.wav8.wav ,0.280138277,0.122306362,1100.803925,1249.103164,2297.93331,0.067377587,-219.3866868,159.7791133,-24.02255387,61.28947669,11.30542657,-11.70719244,-2.450518484,-4.182712626,-20.95389772,-16.61911093,-8.538151677,-8.235167865,-3.018461493,1.123918092,3.908070396,-3.047179411,-3.435071335,0.6177181,-0.578839765,-2.629593882,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav1.wav ,0.201503446,0.094671279,989.376146,1209.769202,2068.087495,0.047877639,-283.8668443,142.6390883,-4.80691262,53.0595732,20.22176796,-16.8633769,9.011876536,0.717177899,-18.01006281,-11.69785403,-11.02883362,-12.43958704,-4.801785312,-2.563435947,1.475259805,5.166617376,2.035638688,-0.28556968,0.156626066,-4.871879863,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav10.wav ,0.218695434,0.06330438,1606.500807,1440.222437,3071.598093,0.119452414,-271.5524565,129.0469207,-26.20512448,62.55557842,5.295592514,-12.02744836,2.190459938,0.936229261,-13.80098966,-5.994268765,-2.484619694,1.477039506,7.027661301,1.552700378,9.285681809,4.57860346,-4.696329157,2.055959703,8.812818699,-6.112008348,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav11.wav ,0.216033268,0.086175382,1189.959614,1271.57208,2539.192979,0.060109614,-257.5688954,142.5287874,-19.14010828,52.68832104,12.2169795,-19.85136484,9.070234669,-3.130643742,-19.55105418,-12.49647357,-13.25731366,-9.320393846,0.754904063,3.328724701,11.15518604,7.406805276,0.513930846,3.330538975,3.495745525,-4.712493698,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav12.wav ,0.222412985,0.09030851,1101.976986,1205.279032,2370.319,0.054237389,-257.7965101,158.0582762,-25.94784091,54.61432955,12.93507816,-22.45437257,8.677816838,-5.051954077,-22.25045078,-13.03486972,-15.07668854,-11.15909627,0.609658222,1.630389633,9.422430316,6.931437743,0.70595034,3.244768546,2.227464142,-4.858480357,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav13.wav ,0.199300195,0.096802205,1601.389113,1436.265838,3108.814535,0.099743539,-252.8548968,120.8076124,-25.16271533,64.89423596,2.01046311,-13.16092369,6.383710231,0.495331803,-17.77143838,-10.60542989,-9.120894168,-3.011986508,8.072773232,6.794750712,14.74805632,5.686557758,-4.515821374,1.632064789,10.90303781,0.568735613,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav14.wav ,0.196684825,0.085866839,1467.234473,1398.490638,2911.340729,0.086438631,-262.1003325,129.1891261,-24.94204588,64.49730124,5.220337301,-12.48706127,6.843982239,3.042196641,-18.42579589,-11.75413544,-8.97216599,-5.977424117,5.714864231,0.40939266,9.021706047,6.302317119,0.980435421,5.577347742,11.73389821,1.564819757,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav15.wav ,0.212301501,0.079733081,941.3723954,1187.024209,2006.787865,0.047170917,-290.1742168,155.1831042,-8.553858801,48.90105435,23.91412229,-16.37081578,6.0065654,-1.091555391,-19.50142882,-11.93846061,-8.790646654,-11.50536437,-7.394623432,-1.964576747,4.531819679,5.586571331,0.744526721,-2.113931243,0.017834746,-3.210544934,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav16.wav ,0.230249883,0.079488114,1023.311402,1227.837629,2115.845539,0.062596371,-281.5447125,150.128134,-5.059759727,51.46446027,22.47198608,-14.4324502,4.228924559,-3.268033197,-19.66839808,-12.39340636,-6.837283631,-8.402917242,-6.404355792,-3.347064074,4.686637221,7.027438818,2.925819104,0.136859046,0.520311376,-2.66853622,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav17.wav ,0.248967369,0.124140926,1036.872138,1156.238553,2187.536772,0.057631927,-229.033389,164.6140384,-22.7209273,58.2292963,14.85986896,-20.47831621,2.026557781,-5.425431802,-20.78205913,-17.11705117,-9.953774882,-10.59217014,-6.224155232,-1.510841794,3.610327821,0.09373302,0.078388813,5.119500277,4.292525679,-1.847974519,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav18.wav ,0.239573942,0.113882035,1237.51399,1267.211509,2586.701025,0.074451175,-224.9516569,152.6642892,-29.82102512,63.49245469,9.401133945,-16.79608649,2.445630414,-3.835745697,-20.45723087,-16.65869033,-9.486934886,-9.143427308,-1.074809942,0.845725174,6.384381873,0.190560511,-1.266933996,5.548184632,7.3537855,1.607326822,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav19.wav ,0.260466993,0.14268364,1158.436414,1214.778254,2400.260486,0.071672658,-202.2324828,160.144936,-27.91751669,61.30814444,11.46649339,-16.18998009,2.428854501,-6.396675156,-22.74186752,-17.31979033,-7.74886554,-8.364415243,-2.200785276,0.331033998,5.993909551,1.332991125,-0.760641154,4.206341946,4.712728792,0.87211946,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav2.wav ,0.19547311,0.070132285,1015.238268,1227.805866,2120.995508,0.048673175,-303.3766793,147.382039,-6.687962814,55.8470777,20.72753045,-16.14228467,11.54854668,2.727941474,-17.31524948,-10.24154263,-10.49993392,-10.80085695,-2.716726021,-4.32279039,0.522053286,4.84716202,1.690248793,2.556803054,6.148086368,-0.985246892,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav20.wav ,0.246028275,0.125885665,1107.180944,1219.896156,2287.936165,0.064191222,-222.394358,158.9610593,-22.58627681,60.56286003,11.2787718,-12.76245424,0.565655148,-7.08867549,-23.01727163,-18.79237618,-10.97665561,-6.995761646,1.84970113,3.867106999,9.220047836,1.640886359,-3.905574828,1.117670337,1.024863849,-1.491161385,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav21.wav ,0.239874738,0.123887442,1169.937725,1285.944649,2477.993349,0.076396741,-211.5698234,153.7702978,-21.01680864,62.72014075,3.855656278,-10.88858514,-1.753599225,-10.17419932,-19.8009789,-18.94891768,-12.5333606,-3.422017429,3.751051489,1.716317667,8.009332796,-0.10652262,-2.293604722,3.655462396,-0.604589664,-9.582442834,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav22.wav ,0.232883398,0.137192547,1284.081998,1303.676386,2665.900546,0.081015383,-194.0530974,149.4035146,-27.96724376,61.37878684,4.480845722,-13.66382796,-3.59468204,-9.712958241,-22.30634719,-19.0894007,-11.30992765,-3.306570302,6.331887719,3.389644107,8.261078254,-1.975872822,-4.742318268,3.656521754,0.997168077,-6.327035277,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav23.wav ,0.228146762,0.126994416,1089.475165,1192.031267,2298.461102,0.057473575,-225.4862044,160.3174802,-27.1422389,56.57876842,12.18247624,-18.13264417,1.491268246,-6.202178685,-22.0074096,-17.03930698,-10.61815793,-9.131635982,-1.005709939,2.496846427,6.275975734,0.367174183,-1.974267236,2.898714707,0.95041216,-2.43250095,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav24.wav ,0.244263243,0.135458037,1057.957983,1143.549615,2231.786505,0.060490564,-217.815684,169.43956,-29.94641969,57.33300196,12.89305899,-23.13280494,1.737689697,-5.9930463,-21.99663851,-17.35650996,-9.969242465,-10.10755255,-4.215828348,-0.831661628,3.499640141,0.062514025,-0.652994821,4.426696686,2.823805627,-2.22825341,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav25.wav ,0.224812851,0.123086534,1337.65977,1323.404935,2731.591816,0.086921243,-203.7238003,147.7916925,-33.03799045,63.63242929,0.266640926,-11.34656379,-3.792683656,-8.929316263,-21.33901205,-20.47848718,-10.74565541,-3.351690538,8.196057054,7.62465375,9.759994473,-0.938163283,-4.984221193,1.856243276,0.250459765,-5.172446242,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav26.wav ,0.242473926,0.131473958,1137.798045,1210.384128,2314.711003,0.067117508,-217.1214603,160.7896127,-27.11480965,58.34592459,7.364470106,-14.55210228,-1.361184784,-6.694402051,-21.46149221,-18.08708679,-9.050458352,-7.001580638,-0.111705014,2.57112946,6.789783199,-0.662301232,-2.480971365,3.138730995,0.967188815,-2.809987357,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav27.wav ,0.240439616,0.106940582,1018.78527,1154.958846,2165.386906,0.059131918,-244.6532028,162.0850354,-16.78998325,53.08349357,20.30500968,-18.05298248,0.983346517,-3.829378884,-20.92211234,-17.95424194,-8.897135809,-8.118427796,-5.36836765,-1.800993779,3.427687354,0.602954343,1.176512597,7.017760042,5.44774143,0.053610627,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav28.wav ,0.249227731,0.113937564,1027.380244,1170.144866,2187.91177,0.06153213,-240.0069281,163.0362596,-16.44111868,58.16475754,17.1802197,-17.02053636,2.01677186,-5.360922948,-20.46976737,-15.82688814,-9.328629462,-10.78939375,-6.410151193,-2.733910041,3.336527436,2.203429317,3.262925241,8.039274166,5.175647674,-1.712511503,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav29.wav ,0.254093517,0.117270239,1019.57646,1138.9191,2166.186901,0.063082385,-231.8857816,167.4658617,-19.79756507,52.80998845,18.44142902,-18.63984127,0.570539062,-3.877611952,-20.50594498,-16.28629971,-8.245309277,-10.42507827,-6.049811355,-0.5312384,4.208755226,2.152719871,3.831251351,7.38967518,3.828864798,-0.179661993,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav3.wav ,0.18864666,0.08841493,869.1917857,1134.334267,1808.114067,0.038943453,-292.5690221,155.4478863,-4.820768319,51.04007552,20.39644386,-20.67065386,10.43867269,-1.059672413,-20.52584957,-10.58123617,-11.13970911,-12.00603609,-3.627010513,-0.032082094,4.477795984,6.385540565,0.202798886,-2.533556308,-1.423360343,-5.273370613,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav30.wav ,0.234444614,0.141042739,1174.05751,1245.261067,2463.568436,0.075580798,-215.2160194,155.8348068,-21.05950296,62.85289557,7.473935423,-13.31869427,-0.70837603,-6.099409951,-20.95331847,-18.56282181,-10.73669974,-9.25646103,1.111415503,3.789072367,8.924695125,3.040921527,-4.269659092,-0.720919084,2.246910592,0.036762692,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav31.wav ,0.253456362,0.12220037,996.7401512,1131.398223,2018.371129,0.061922528,-234.821567,164.9867752,-13.84718911,54.30666377,17.54167891,-16.93983143,-0.827014927,-5.435972607,-21.27879266,-17.81545562,-10.37383687,-10.44962598,-2.142629051,2.960396044,6.227287937,2.959531545,0.346599955,2.954494663,2.590099428,-1.098337391,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav32.wav ,0.303805537,0.104856037,1480.893626,1401.552368,2868.416991,0.1261427,-261.118401,141.3282916,-12.06427293,55.62951276,12.49814809,-13.9700866,-2.530862148,-5.292388582,-16.32217137,-11.88408503,-7.953851299,-7.182882506,-3.267025651,-2.52567017,6.253109678,6.463356973,-1.711878882,0.589341558,4.158101695,-3.003891289,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav4.wav ,0.197921391,0.091197111,964.6986453,1196.28596,2006.646199,0.044367835,-283.8938371,145.376048,-3.935879941,51.34685129,19.23601822,-18.20085379,9.6444956,1.196845278,-18.9915202,-12.26320372,-12.07234988,-12.95023387,-3.413891336,-2.041079532,1.007546409,4.754438533,2.236533272,1.769191968,1.746326121,-4.298837797,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav5.wav ,0.19410985,0.070766106,1260.780618,1353.314024,2624.367464,0.065259998,-292.4833391,137.6546203,-14.25274737,60.34687261,10.07527247,-15.7420343,9.654790429,4.021405277,-18.3744608,-10.8508361,-9.284748019,-8.822171444,2.275952942,3.533197785,12.84707026,10.32469514,4.240018992,5.278120341,8.93933267,0.047805303,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav6.wav ,0.20904489,0.071614377,1307.055457,1323.94834,2732.408477,0.069684008,-273.6720266,149.9401266,-35.97258614,68.6318005,8.495773328,-14.75220745,6.925825125,2.958296948,-16.49324624,-9.304344259,-10.67448938,-13.38025917,-1.800927567,-7.855646424,3.191317904,5.540311507,6.42560714,11.42436337,11.74176824,0.84721027,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav7.wav ,0.195884049,0.089465551,1404.181656,1383.235795,2866.957664,0.081532765,-258.7157666,122.9855159,-15.10021794,56.10543363,8.640624638,-15.25305333,6.2894847,0.017806943,-19.01721483,-12.69657313,-10.10413723,-4.452219552,10.38509461,8.360022591,13.02194452,6.309604889,-4.149862978,1.74928745,7.232516865,-1.928291928,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav8.wav ,0.206478434,0.085195273,1510.121566,1423.471264,3004.981829,0.095738272,-257.2710501,129.8362082,-26.96202109,63.82910442,3.299316622,-11.18669448,4.658915568,-0.149756538,-18.92156844,-11.19343324,-8.629827817,-1.805176288,10.10398316,3.816025083,7.848586062,1.878002333,-2.094341909,5.324698918,6.542510839,-6.753241634,Violin
segmentLalgudi Jayaraman - Manasu Vishaya.wav9.wav ,0.214335853,0.072534837,1653.223439,1466.665826,3114.989497,0.123320116,-269.8718,122.3162301,-20.72282872,60.25759137,3.67414053,-11.07144894,1.490422515,2.452881776,-12.948422,-4.954924839,-2.892579688,2.537376548,7.169165282,0.16307462,7.782753328,6.524676165,-2.686301498,2.183990203,8.162282525,-5.570862093,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav1.wav ,0.259553774,0.09138374,2222.296158,1671.846881,3678.719422,0.148146496,-242.8213979,65.32812523,-75.97056764,42.67950244,-12.01396018,-7.610507462,-13.32080168,-5.385438853,-18.33284427,-9.392238029,-13.34069584,1.326232153,3.523354821,-2.563733786,-3.819982626,10.42911101,7.749993975,4.273477417,7.59819333,10.37892664,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav10.wav ,0.236158484,0.159426779,2570.085132,1903.837332,4395.506754,0.187062739,-105.1139419,63.39966742,-56.47236362,40.49515344,-17.68581228,5.194280601,-14.32342719,1.93675381,-16.28129116,-2.380511923,-5.638485097,13.81303767,1.607911437,-8.618740198,-8.05060135,-1.345835373,-7.415023808,-2.000638091,-10.57116472,-1.119065512,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav11.wav ,0.251513374,0.170428559,2564.489644,1889.380846,4327.323833,0.187739228,-98.37029982,64.39283279,-54.89466083,43.36028341,-14.95625119,5.148304946,-14.27754448,1.49877442,-18.2549215,-0.958274841,-3.40145499,13.98575922,0.784459339,-11.83562051,-10.00704414,-1.058932236,-7.132672803,-1.582352906,-10.47123457,-1.161169836,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav12.wav ,0.244604177,0.174333721,2742.221203,1886.98763,4471.206297,0.210710366,-103.4456307,52.57359361,-56.01996922,42.73323133,-16.9847014,4.474095781,-15.01161167,3.370509413,-11.53509237,7.81991753,2.823194651,14.62329343,0.524382686,-8.865555501,-6.522977198,-1.024389794,-7.989808751,0.088648431,-8.029622973,-2.600283955,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav13.wav ,0.253139852,0.16525054,2614.429985,1865.386115,4345.332058,0.189424781,-105.5768837,59.82188442,-57.75521704,43.3279471,-17.15142904,6.22910763,-13.49950532,0.382313389,-17.3892485,0.139671245,-2.040307015,15.78910489,5.584283883,-4.536430242,-3.535161785,2.394986858,-5.076380695,-0.558004081,-12.71199643,-4.966165752,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav14.wav ,0.266674386,0.172260985,2313.525747,1815.011592,4081.383654,0.148839236,-106.8119738,74.86945474,-60.03447606,43.85541249,-15.87852671,4.391987083,-15.79677214,-1.290763855,-14.38038132,-7.991251529,-11.59093829,5.256148932,-1.732592666,-5.565499269,-4.032692233,3.515465602,-5.787212151,-3.387669432,-4.062758404,-0.127746435,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav15.wav ,0.243617152,0.184769109,2470.169002,1856.790276,4212.857859,0.177455087,-95.91206004,71.03584626,-56.71537457,40.13105695,-19.85506117,3.014040743,-16.59781102,-1.16374179,-14.74489158,-1.526704621,-6.42832012,9.465765421,-2.120750223,-6.526100007,-3.985921648,4.051912807,-6.041796509,-1.695761874,-10.04794036,-7.283266191,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav16.wav ,0.226674816,0.223670244,2579.447161,1798.152284,4209.924543,0.19565339,-87.86149807,59.09687077,-62.54063861,40.04385818,-21.91726371,5.482621093,-13.22898497,-2.498114158,-22.08894275,-1.467123605,1.387955173,24.03841757,10.7841989,-7.226155338,-9.389485675,-3.997049056,-7.459528095,0.766283146,-10.90659783,-8.093281448,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav17.wav ,0.23211633,0.207843035,2664.583595,1808.645091,4287.099076,0.203025983,-96.06305876,54.85038528,-61.00038734,42.7069778,-19.34591098,3.566028155,-14.9657464,0.847277745,-17.00801383,5.60437965,3.34230436,18.64430083,3.623322162,-8.537608659,-7.578422918,-1.611128082,-9.034866105,-0.275075806,-8.431081687,-4.464410021,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav18.wav ,0.216400407,0.189776599,2601.95988,1795.30382,4225.566115,0.194487486,-117.7127019,58.02400835,-60.10584899,42.32183589,-16.81913718,4.859147486,-14.5265112,1.10635496,-15.77068921,3.533566004,1.916973063,18.31483251,7.110624949,-6.861250735,-5.552675847,-0.95834848,-8.348629958,-2.68493329,-13.02536938,-6.41725576,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav19.wav ,0.249426106,0.182726786,2485.011529,1785.601109,4166.583139,0.170365561,-114.8098335,62.78051612,-62.09535235,44.52386126,-18.32430271,5.766730655,-13.17338647,-1.2067407,-16.31786009,-5.526677917,-6.716410689,10.66340667,2.14824867,-3.739189433,2.013408355,7.998978982,-0.420255008,2.044823501,-7.834222734,-1.006004291,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav2.wav ,0.240845265,0.110538363,2136.215626,1566.083153,3511.887097,0.138950785,-217.7392231,66.71199572,-81.56977546,35.26907135,-14.22533178,-10.28410352,-16.7859551,-8.811639927,-22.16354151,-16.13684215,-13.4463868,1.48527526,8.129156181,-1.957745696,4.273611299,16.96242525,12.70927007,7.749080977,7.390886105,3.852108625,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav20.wav ,0.273073118,0.179834083,2529.056369,1804.491473,4238.04104,0.177599833,-111.6006072,60.07675288,-63.09220716,45.30239842,-21.48826034,2.446720399,-14.58609902,-0.165367541,-14.52942027,-5.982071163,-9.625412174,9.244596753,-1.214057215,-5.348645342,0.458045354,6.50870551,1.262448601,7.240745582,-3.718558487,0.947831111,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav21.wav ,0.286425688,0.167204544,2292.972205,1911.896792,4206.782895,0.142701329,-92.14748223,80.11568932,-53.50869873,41.30628578,-15.94382243,6.662909842,-13.02515608,-0.239997804,-14.96582768,-10.06094595,-12.56059146,2.847255448,-5.846917315,-5.116456017,-7.553234764,7.955598256,0.835347494,2.735950404,-0.257603906,-2.00699067,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav22.wav ,0.253285181,0.178619057,2467.508778,1917.147801,4339.37376,0.170675839,-87.10862781,72.46882056,-52.85714804,36.64731234,-19.8870774,8.548221318,-10.91111167,1.398775046,-18.08197329,-6.422802168,-5.323439324,13.09604792,6.241994643,-3.652935845,-2.892008112,7.403090516,-2.547698104,3.160526985,-6.849143897,-6.932315325,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav23.wav ,0.260765622,0.164674923,2531.066865,1868.934729,4306.232294,0.18000836,-99.8302342,68.39783659,-58.51001038,36.64769786,-21.33579977,7.45070127,-10.58471795,2.245696039,-16.47646879,-1.318103237,-3.855377484,12.78867267,5.822414411,-3.784213013,-0.1466433,6.732080182,-2.848100644,1.022512314,-9.843537932,-6.645578869,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav24.wav ,0.287738792,0.156054661,2271.064801,1726.053961,3944.004822,0.16071041,-148.5050095,66.47377621,-51.33651382,41.21686626,-12.23233366,5.504450725,-10.85376852,1.648505862,-10.39531449,-4.273436505,-9.719621103,3.331509964,-2.948310337,-4.407114496,-4.966457588,3.290610415,-3.514835284,-0.482390014,-3.33072495,0.580649594,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav3.wav ,0.210678329,0.114006728,2208.666037,1515.689423,3501.828825,0.159794574,-224.908958,67.13426387,-79.15977811,32.95603452,-15.20873597,-12.38830124,-15.18254844,-7.563281678,-20.11655908,-5.926834611,-1.053967232,16.01651889,14.5403836,-3.206887642,-3.389447334,4.737187426,6.811731954,3.815849556,0.24858128,0.210115318,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav4.wav ,0.216003694,0.129401147,2345.75622,1523.952732,3606.594858,0.174757447,-204.6757999,56.52518887,-85.62584887,32.61307478,-18.8404325,-12.94210226,-18.46233394,-4.777726586,-20.18866153,-1.383134329,-2.143074999,13.76747821,10.34020763,-2.944704415,3.428552589,9.432379652,6.307797204,4.920657777,2.897834544,3.218732087,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav5.wav ,0.217378631,0.15927349,2332.506281,1522.404376,3610.6115,0.172144084,-174.0858261,54.3830004,-88.78219579,30.52438439,-21.72659168,-11.54762977,-19.83008116,-6.557080717,-24.98699779,-5.049794737,-3.716941222,14.82115786,15.36562158,-1.196139299,3.805228128,9.1240872,6.582451877,4.633441924,0.667727448,1.515890706,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav6.wav ,0.226273401,0.117915548,1987.392443,1512.701603,3261.371946,0.124222605,-209.4443114,77.37587565,-83.43207802,32.56482638,-14.54045953,-10.47379618,-17.35267709,-7.414075455,-22.131132,-13.9442143,-11.56793392,2.75792144,5.233740502,-5.82525874,-1.936494672,9.097989144,7.775533152,7.895574194,7.827532567,6.554293355,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav7.wav ,0.267324185,0.113631614,2452.518673,1880.284386,4272.974162,0.15670389,-173.0922598,65.05896472,-57.06590295,41.67953795,-16.2534001,4.03686119,-10.94587267,-1.420980439,-12.57970308,-4.802896561,-9.62872049,4.596697225,0.893747685,-1.403562202,3.099727256,8.892767287,2.943665037,6.075093218,0.712096745,1.899224925,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav8.wav ,0.257975027,0.179081514,2554.762353,1861.938539,4338.832097,0.174967952,-100.1833695,62.31141226,-57.73471486,43.91981483,-20.87542475,4.690614657,-15.80103963,-1.590775983,-17.24088116,-4.014338432,-7.630443395,10.51648286,1.793323115,-3.233615905,-0.192483747,5.494638965,-4.299829733,0.687509466,-6.432813263,-0.671229292,Violin
segmentLalgudi Jayaraman - Ora Jupu.wav9.wav ,0.266030156,0.165176049,2554.507275,1854.654985,4315.832236,0.179041623,-106.6144437,63.34200585,-57.79971438,44.05498225,-17.69107202,6.930195623,-12.33176441,0.532979767,-17.32129832,-3.421138855,-4.961721947,13.35110853,2.894650752,-4.522918387,-0.834753044,5.965730721,-3.706730962,-0.300173521,-9.374926774,-3.587047903,Violin
segmentLalgudi Jayaraman - Ragam Tanam Pallavi - Bhairavi.wav1.wav ,0.250348664,0.059327222,1284.30806,1437.839459,2520.501426,0.078291666,-282.0993739,127.7705591,-6.323611308,57.50076425,15.73556968,-6.801675219,5.343421192,4.454444059,-9.234246979,-6.288321495,-6.94689236,-6.784860734,-1.782322378,-2.529603871,8.730087119,14.3357338,10.86094809,4.5633367,3.039466859,-2.316624423,Violin
segmentLalgudi Jayaraman - Ragam Tanam Pallavi - Bhairavi.wav10.wav ,0.219738636,0.109631874,1365.194119,1424.733036,2746.541725,0.086437119,-237.6725957,126.9009653,-13.20296452,56.77432456,10.83616936,-9.400043778,3.995292829,3.270093207,-17.2883569,-11.33697743,-8.487244429,-2.609133478,5.542915142,5.807877321,17.67115987,11.80292881,4.503609248,1.331353453,-2.809607643,-7.425853178,Violin
segmentLalgudi Jayaraman - Ragam Tanam Pallavi - Bhairavi.wav11.wav ,0.225250094,0.077160366,1333.305387,1376.173561,2551.092907,0.104078736,-247.1767426,147.4415267,-27.88645009,57.28931683,11.05466306,-0.317457811,-1.745163695,7.557561449,-17.14778625,-20.39685294,-3.462977298,2.375268322,-0.708837627,6.598666959,8.316226113,6.040762562,0.242947925,-0.390624349,-1.674067389,-3.263750479,Violin
segmentLalgudi Jayaraman - Ragam Tanam Pallavi - Bhairavi.wav12.wav ,0.229324343,0.076641008,1318.031183,1351.126847,2515.568122,0.092845999,-244.751154,149.6412809,-30.03987663,56.50150809,12.01058616,-1.596259983,-2.523676966,4.339489617,-17.01961036,-18.86988206,-3.219007052,1.409410628,-2.131720372,3.963950817,6.224574189,5.18035454,1.002033627,-0.392953384,0.628447915,-2.628305985,Violin
segmentLalgudi Jayaraman - Ragam Tanam Pallavi - Bhairavi.wav13.wav ,0.23399306,0.077658415,1395.046776,1384.185543,2606.684238,0.103910936,-232.9300891,144.1704516,-30.98182657,55.55258692,12.79421122,-2.907870473,-2.551291712,4.172132552,-15.52780354,-20.05904721,-3.033690537,2.255359566,-1.592985178,5.980213648,7.238761778,4.696425168,-1.220160461,-1.253865679,-0.96595141,-2.760931604,Violin
segmentLalgudi Jayaraman - Ragam Tanam Pallavi - Bhairavi.wav14.wav ,0.239654579,0.079327598,1317.889672,1351.853546,2583.276046,0.092472608,-234.5795397,148.5920911,-32.0246282,54.15371666,13.23092477,-5.636999429,-2.319795183,4.200619085,-15.52383972,-17.39751205,-2.027186594,-0.879163054,-6.822157926,1.94357732,9.094003926,4.884869135,-0.040722435,-1.399282948,1.431761428,-2.823068839,Violin
